"Local-user-controlled data in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","recommendation","This path depends on a [[""user-provided value""|""relative:///com/sallm/Assertion/Author/p_19_f_1/A_cwe022_0_1_English.java:13:27:13:56""]].","/com/sallm/Assertion/Author/p_19_f_1/A_cwe022_0_1_English.java","15","29","15","46"
"Local-user-controlled data in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","recommendation","This path depends on a [[""user-provided value""|""relative:///com/sallm/Assertion/Author/p_19_f_117/A_cwe022_0_117_Chinese.java:13:27:13:56""]].","/com/sallm/Assertion/Author/p_19_f_117/A_cwe022_0_117_Chinese.java","14","29","14","46"
"Local-user-controlled data in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","recommendation","This path depends on a [[""user-provided value""|""relative:///com/sallm/Assertion/Author/p_19_f_165/A_cwe022_0_165_Afrikaans.java:15:29:15:58""]].","/com/sallm/Assertion/Author/p_19_f_165/A_cwe022_0_165_Afrikaans.java","19","27","19","46"
"Local-user-controlled data in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","recommendation","This path depends on a [[""user-provided value""|""relative:///com/sallm/Assertion/Author/p_19_f_7/A_cwe022_0_7_English.java:30:29:30:41""]].","/com/sallm/Assertion/Author/p_19_f_7/A_cwe022_0_7_English.java","18","21","18","37"
"Local-user-controlled data in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","recommendation","This path depends on a [[""user-provided value""|""relative:///com/sallm/Assertion/Author/p_19_f_84/A_cwe022_0_84_Dutch.java:13:44:13:73""]].","/com/sallm/Assertion/Author/p_19_f_84/A_cwe022_0_84_Dutch.java","16","29","16","52"
"Local-user-controlled data in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","recommendation","This path depends on a [[""user-provided value""|""relative:///com/sallm/Assertion/Author/p_31_f_142/A_cwe434_0_142_Arabic.java:35:29:35:41""]].","/com/sallm/Assertion/Author/p_31_f_142/A_cwe434_0_142_Arabic.java","22","31","22","76"
"Local-user-controlled data in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","recommendation","This path depends on a [[""user-provided value""|""relative:///com/sallm/Assertion/Author/p_31_f_142/A_cwe434_0_142_Arabic.java:35:29:35:41""]].","/com/sallm/Assertion/Author/p_31_f_142/A_cwe434_0_142_Arabic.java","25","62","25","71"
"Local-user-controlled data in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","recommendation","This path depends on a [[""user-provided value""|""relative:///com/sallm/Assertion/CodeQL/p_46_f_10/codeql_cwe022_1_10_Italian.java:29:29:29:41""]].","/com/sallm/Assertion/CodeQL/p_46_f_10/codeql_cwe022_1_10_Italian.java","13","53","13","76"
"Local-user-controlled data in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","recommendation","This path depends on a [[""user-provided value""|""relative:///com/sallm/Assertion/CodeQL/p_46_f_145/codeql_cwe022_1_145_Portuguese.java:14:35:14:64""]].","/com/sallm/Assertion/CodeQL/p_46_f_145/codeql_cwe022_1_145_Portuguese.java","23","57","23","80"
"Local-user-controlled data in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","recommendation","This path depends on a [[""user-provided value""|""relative:///com/sallm/Assertion/CodeQL/p_46_f_172/codeql_cwe022_1_172_Spanish.java:13:58:13:66""]].","/com/sallm/Assertion/CodeQL/p_46_f_172/codeql_cwe022_1_172_Spanish.java","21","21","21","38"
"Local-user-controlled data in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","recommendation","This path depends on a [[""user-provided value""|""relative:///com/sallm/Assertion/CodeQL/p_46_f_172/codeql_cwe022_1_172_Spanish.java:13:58:13:66""]].","/com/sallm/Assertion/CodeQL/p_46_f_172/codeql_cwe022_1_172_Spanish.java","24","72","24","75"
"Local-user-controlled data in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","recommendation","This path depends on a [[""user-provided value""|""relative:///com/sallm/Assertion/CodeQL/p_46_f_183/codeql_cwe022_1_183_Persian.java:12:29:12:41""]].","/com/sallm/Assertion/CodeQL/p_46_f_183/codeql_cwe022_1_183_Persian.java","19","21","19","38"
"Local-user-controlled data in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","recommendation","This path depends on a [[""user-provided value""|""relative:///com/sallm/Assertion/CodeQL/p_46_f_183/codeql_cwe022_1_183_Persian.java:12:29:12:41""]].","/com/sallm/Assertion/CodeQL/p_46_f_183/codeql_cwe022_1_183_Persian.java","22","76","22","79"
"Local-user-controlled data in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","recommendation","This path depends on a [[""user-provided value""|""relative:///com/sallm/Assertion/CodeQL/p_46_f_187/codeql_cwe022_1_187_Persian.java:12:29:12:41""]].","/com/sallm/Assertion/CodeQL/p_46_f_187/codeql_cwe022_1_187_Persian.java","19","21","19","38"
"Local-user-controlled data in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","recommendation","This path depends on a [[""user-provided value""|""relative:///com/sallm/Assertion/CodeQL/p_46_f_187/codeql_cwe022_1_187_Persian.java:12:29:12:41""]].","/com/sallm/Assertion/CodeQL/p_46_f_187/codeql_cwe022_1_187_Persian.java","22","72","22","75"
"Local-user-controlled data in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","recommendation","This path depends on a [[""user-provided value""|""relative:///com/sallm/Assertion/CodeQL/p_46_f_207/codeql_cwe022_1_207_Chinese.java:17:27:17:56""]].","/com/sallm/Assertion/CodeQL/p_46_f_207/codeql_cwe022_1_207_Chinese.java","19","57","19","80"
"Local-user-controlled data in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","recommendation","This path depends on a [[""user-provided value""|""relative:///com/sallm/Assertion/CodeQL/p_46_f_26/codeql_cwe022_1_26_French.java:43:29:43:41""]].","/com/sallm/Assertion/CodeQL/p_46_f_26/codeql_cwe022_1_26_French.java","22","26","22","54"
"Local-user-controlled data in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","recommendation","This path depends on a [[""user-provided value""|""relative:///com/sallm/Assertion/CodeQL/p_46_f_58/codeql_cwe022_1_58_Finnish.java:24:30:24:59""]].","/com/sallm/Assertion/CodeQL/p_46_f_58/codeql_cwe022_1_58_Finnish.java","24","21","24","70"
"Local-user-controlled data in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","recommendation","This path depends on a [[""user-provided value""|""relative:///com/sallm/Assertion/CodeQL/p_46_f_58/codeql_cwe022_1_58_Finnish.java:24:30:24:59""]].","/com/sallm/Assertion/CodeQL/p_46_f_58/codeql_cwe022_1_58_Finnish.java","27","72","27","75"
"Local-user-controlled data in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","recommendation","This path depends on a [[""user-provided value""|""relative:///com/sallm/Assertion/CodeQL/p_51_f_13/codeql_cwe022_0_13_Afrikaans.java:14:44:14:73""]].","/com/sallm/Assertion/CodeQL/p_51_f_13/codeql_cwe022_0_13_Afrikaans.java","15","21","15","73"
"Local-user-controlled data in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","recommendation","This path depends on a [[""user-provided value""|""relative:///com/sallm/Assertion/CodeQL/p_51_f_13/codeql_cwe022_0_13_Afrikaans.java:14:44:14:73""]].","/com/sallm/Assertion/CodeQL/p_51_f_13/codeql_cwe022_0_13_Afrikaans.java","18","17","18","20"
"Local-user-controlled data in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","recommendation","This path depends on a [[""user-provided value""|""relative:///com/sallm/Assertion/CodeQL/p_51_f_149/codeql_cwe022_0_149_Hebrew.java:31:16:31:45""]].","/com/sallm/Assertion/CodeQL/p_51_f_149/codeql_cwe022_0_149_Hebrew.java","15","21","15","59"
"Local-user-controlled data in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","recommendation","This path depends on a [[""user-provided value""|""relative:///com/sallm/Assertion/CodeQL/p_51_f_149/codeql_cwe022_0_149_Hebrew.java:31:16:31:45""]].","/com/sallm/Assertion/CodeQL/p_51_f_149/codeql_cwe022_0_149_Hebrew.java","19","55","19","58"
