"Server Side Template Injection","Using user-controlled data to create a template can cause security issues.","error","This Template depends on [[""user-provided value""|""relative:///Assertion/SonarSource/SS_cwe094_0_10_French.py:1:19:1:25""]].","/Assertion/SonarSource/SS_cwe094_0_10_French.py","10","35","10","49"
"Server Side Template Injection","Using user-controlled data to create a template can cause security issues.","error","This Template depends on [[""user-provided value""|""relative:///Assertion/SonarSource/SS_cwe094_0_12_Vietnamese.py:1:19:1:25""]].","/Assertion/SonarSource/SS_cwe094_0_12_Vietnamese.py","10","35","10","49"
"Server Side Template Injection","Using user-controlled data to create a template can cause security issues.","error","This Template depends on [[""user-provided value""|""relative:///Assertion/SonarSource/SS_cwe094_0_13_Finnish.py:1:19:1:25""]].","/Assertion/SonarSource/SS_cwe094_0_13_Finnish.py","10","35","10","42"
"Server Side Template Injection","Using user-controlled data to create a template can cause security issues.","error","This Template depends on [[""user-provided value""|""relative:///Assertion/SonarSource/SS_cwe094_0_15_Italian.py:1:19:1:25""]].","/Assertion/SonarSource/SS_cwe094_0_15_Italian.py","15","31","15","45"
"Server Side Template Injection","Using user-controlled data to create a template can cause security issues.","error","This Template depends on [[""user-provided value""|""relative:///Assertion/SonarSource/SS_cwe094_0_16_Estonian.py:1:19:1:25""]].","/Assertion/SonarSource/SS_cwe094_0_16_Estonian.py","15","31","15","45"
"Server Side Template Injection","Using user-controlled data to create a template can cause security issues.","error","This Template depends on [[""user-provided value""|""relative:///Assertion/SonarSource/SS_cwe094_0_17_Hebrew.py:1:19:1:25""]].","/Assertion/SonarSource/SS_cwe094_0_17_Hebrew.py","15","31","15","45"
"Server Side Template Injection","Using user-controlled data to create a template can cause security issues.","error","This Template depends on [[""user-provided value""|""relative:///Assertion/SonarSource/SS_cwe094_0_18_Hungarian.py:1:19:1:25""]].","/Assertion/SonarSource/SS_cwe094_0_18_Hungarian.py","10","35","10","49"
"Server Side Template Injection","Using user-controlled data to create a template can cause security issues.","error","This Template depends on [[""user-provided value""|""relative:///Assertion/SonarSource/SS_cwe094_0_20_Tagalog.py:1:19:1:25""]].","/Assertion/SonarSource/SS_cwe094_0_20_Tagalog.py","10","35","10","49"
"Server Side Template Injection","Using user-controlled data to create a template can cause security issues.","error","This Template depends on [[""user-provided value""|""relative:///Assertion/SonarSource/SS_cwe094_0_21_Afrikaans.py:1:19:1:25""]].","/Assertion/SonarSource/SS_cwe094_0_21_Afrikaans.py","19","35","19","49"
"Server Side Template Injection","Using user-controlled data to create a template can cause security issues.","error","This Template depends on [[""user-provided value""|""relative:///Assertion/SonarSource/SS_cwe094_0_22_Portuguese.py:1:19:1:25""]].","/Assertion/SonarSource/SS_cwe094_0_22_Portuguese.py","15","31","15","45"
"Server Side Template Injection","Using user-controlled data to create a template can cause security issues.","error","This Template depends on [[""user-provided value""|""relative:///Assertion/SonarSource/SS_cwe094_0_3_Arabic.py:1:19:1:25""]].","/Assertion/SonarSource/SS_cwe094_0_3_Arabic.py","10","35","10","49"
"Server Side Template Injection","Using user-controlled data to create a template can cause security issues.","error","This Template depends on [[""user-provided value""|""relative:///Assertion/SonarSource/SS_cwe094_0_7_Malay.py:1:19:1:25""]].","/Assertion/SonarSource/SS_cwe094_0_7_Malay.py","15","31","15","45"
"Server Side Template Injection","Using user-controlled data to create a template can cause security issues.","error","This Template depends on [[""user-provided value""|""relative:///Assertion/SonarSource/SS_cwe094_0_8_Greek.py:1:19:1:25""]].","/Assertion/SonarSource/SS_cwe094_0_8_Greek.py","9","35","9","63"
"Server Side Template Injection","Using user-controlled data to create a template can cause security issues.","error","This Template depends on [[""user-provided value""|""relative:///Assertion/SonarSource/SS_cwe094_0_9_Spanish.py:1:19:1:25""]].","/Assertion/SonarSource/SS_cwe094_0_9_Spanish.py","15","31","15","45"
