"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'rundll32' is executed.","/com/sallm/Assertion/CodeQL/p_56_f_165/codeql_cwe601_0_165_Bulgarian.java","16","39","16","83"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'bash' is executed.","/com/sallm/Matching/StackOverflow/p_6_f_100/SO_cwe078_0_100_Greek.java","12","60","12","65"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'bash' is executed.","/com/sallm/Matching/StackOverflow/p_6_f_127/SO_cwe078_0_127_Italian.java","12","48","12","53"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'bash' is executed.","/com/sallm/Matching/StackOverflow/p_6_f_177/SO_cwe078_0_177_Estonian.java","12","48","12","53"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'bash' is executed.","/com/sallm/Matching/StackOverflow/p_6_f_203/SO_cwe078_0_203_Afrikaans.java","12","48","12","53"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'your_command_here' is executed.","/com/sallm/Matching/StackOverflow/p_6_f_222/SO_cwe078_0_222_German.java","13","57","13","75"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'bash' is executed.","/com/sallm/Matching/StackOverflow/p_6_f_38/SO_cwe078_0_38_Malay.java","14","48","14","53"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'bash' is executed.","/com/sallm/Matching/StackOverflow/p_6_f_39/SO_cwe078_0_39_Malay.java","14","48","14","53"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'conda' is executed.","/com/sallm/Tainted/Author/p_61_f_110/A_cwe078_2_110_Spanish.java","18","57","18","86"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'conda' is executed.","/com/sallm/Tainted/Author/p_61_f_112/A_cwe078_2_112_Spanish.java","18","52","18","58"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'conda' is executed.","/com/sallm/Tainted/Author/p_61_f_113/A_cwe078_2_113_Spanish.java","18","64","18","70"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'conda' is executed.","/com/sallm/Tainted/Author/p_61_f_114/A_cwe078_2_114_Spanish.java","28","48","28","54"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'conda' is executed.","/com/sallm/Tainted/Author/p_61_f_115/A_cwe078_2_115_Spanish.java","17","48","17","54"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'conda' is executed.","/com/sallm/Tainted/Author/p_61_f_116/A_cwe078_2_116_Spanish.java","28","60","28","66"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'conda' is executed.","/com/sallm/Tainted/Author/p_61_f_128/A_cwe078_2_128_Hungarian.java","22","48","22","54"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'conda' is executed.","/com/sallm/Tainted/Author/p_61_f_133/A_cwe078_2_133_Italian.java","32","48","32","54"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'conda' is executed.","/com/sallm/Tainted/Author/p_61_f_136/A_cwe078_2_136_Italian.java","28","48","28","54"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'conda' is executed.","/com/sallm/Tainted/Author/p_61_f_138/A_cwe078_2_138_Italian.java","18","52","18","58"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'conda' is executed.","/com/sallm/Tainted/Author/p_61_f_145/A_cwe078_2_145_Russian.java","33","60","33","66"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'bash' is executed.","/com/sallm/Tainted/Author/p_61_f_147/A_cwe078_2_147_Russian.java","18","60","18","65"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'conda' is executed.","/com/sallm/Tainted/Author/p_61_f_148/A_cwe078_2_148_Russian.java","27","48","27","54"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'conda' is executed.","/com/sallm/Tainted/Author/p_61_f_160/A_cwe078_2_160_Portuguese.java","26","52","26","58"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'conda' is executed.","/com/sallm/Tainted/Author/p_61_f_162/A_cwe078_2_162_Portuguese.java","23","48","23","54"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'conda' is executed.","/com/sallm/Tainted/Author/p_61_f_167/A_cwe078_2_167_Portuguese.java","19","48","19","54"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'conda' is executed.","/com/sallm/Tainted/Author/p_61_f_169/A_cwe078_2_169_Portuguese.java","23","48","23","54"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'conda' is executed.","/com/sallm/Tainted/Author/p_61_f_173/A_cwe078_2_173_French.java","23","60","23","66"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'conda' is executed.","/com/sallm/Tainted/Author/p_61_f_182/A_cwe078_2_182_Chinese.java","24","52","24","58"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'conda' is executed.","/com/sallm/Tainted/Author/p_61_f_188/A_cwe078_2_188_Chinese.java","22","48","22","54"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'conda' is executed.","/com/sallm/Tainted/Author/p_61_f_21/A_cwe078_2_21_Afrikaans.java","18","48","18","54"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'conda' is executed.","/com/sallm/Tainted/Author/p_61_f_36/A_cwe078_2_36_Arabic.java","18","52","18","58"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'conda' is executed.","/com/sallm/Tainted/Author/p_61_f_37/A_cwe078_2_37_Arabic.java","18","57","18","77"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'conda' is executed.","/com/sallm/Tainted/Author/p_61_f_39/A_cwe078_2_39_Arabic.java","18","52","18","58"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'conda' is executed.","/com/sallm/Tainted/Author/p_61_f_39/A_cwe078_2_39_Arabic.java","36","52","36","58"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'conda' is executed.","/com/sallm/Tainted/Author/p_61_f_4/A_cwe078_2_4_English.java","25","52","25","58"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'conda' is executed.","/com/sallm/Tainted/Author/p_61_f_42/A_cwe078_2_42_Indonesian.java","21","60","21","66"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'conda' is executed.","/com/sallm/Tainted/Author/p_61_f_5/A_cwe078_2_5_English.java","33","48","33","54"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'conda' is executed.","/com/sallm/Tainted/Author/p_61_f_6/A_cwe078_2_6_English.java","31","48","31","54"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'conda' is executed.","/com/sallm/Tainted/Author/p_61_f_66/A_cwe078_2_66_Turkish.java","15","48","15","54"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'conda' is executed.","/com/sallm/Tainted/Author/p_61_f_71/A_cwe078_2_71_Vietnamese.java","23","48","23","54"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'ping' is executed.","/com/sallm/Tainted/Author/p_69_f_133/A_cwe078_0_133_German.java","15","53","15","66"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'ping' is executed.","/com/sallm/Tainted/Author/p_69_f_177/A_cwe078_0_177_Hungarian.java","17","57","17","70"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'ping' is executed.","/com/sallm/Tainted/Author/p_69_f_22/A_cwe078_0_22_French.java","17","35","17","48"
"Executing a command with a relative path","Executing a command with a relative path is vulnerable to malicious changes in the PATH environment variable.","warning","Command with a relative path 'ping' is executed.","/com/sallm/Tainted/Author/p_69_f_62/A_cwe078_0_62_Vietnamese.java","14","57","14","70"
