"Code injection","Interpreting unsanitized user input as code allows a malicious user to perform arbitrary code execution.","error","This code execution depends on a [[""user-provided value""|""relative:///Tainted/Author/A_cwe094_0_0_Spanish.py:1:26:1:32""]].","/Tainted/Author/A_cwe094_0_0_Spanish.py","14","17","14","35"
"Code injection","Interpreting unsanitized user input as code allows a malicious user to perform arbitrary code execution.","error","This code execution depends on a [[""user-provided value""|""relative:///Tainted/Author/A_cwe094_0_0_Tagalog.py:1:26:1:32""]].","/Tainted/Author/A_cwe094_0_0_Tagalog.py","14","21","14","28"
"Code injection","Interpreting unsanitized user input as code allows a malicious user to perform arbitrary code execution.","error","This code execution depends on a [[""user-provided value""|""relative:///Tainted/Author/A_cwe094_0_1_Afrikaans.py:1:26:1:32""]].","/Tainted/Author/A_cwe094_0_1_Afrikaans.py","15","17","15","29"
"Code injection","Interpreting unsanitized user input as code allows a malicious user to perform arbitrary code execution.","error","This code execution depends on a [[""user-provided value""|""relative:///Tainted/Author/A_cwe094_0_1_Dutch.py:1:26:1:32""]].","/Tainted/Author/A_cwe094_0_1_Dutch.py","15","17","15","29"
"Code injection","Interpreting unsanitized user input as code allows a malicious user to perform arbitrary code execution.","error","This code execution depends on a [[""user-provided value""|""relative:///Tainted/Author/A_cwe094_0_1_Finnish.py:1:26:1:32""]].","/Tainted/Author/A_cwe094_0_1_Finnish.py","17","13","17","25"
"Code injection","Interpreting unsanitized user input as code allows a malicious user to perform arbitrary code execution.","error","This code execution depends on a [[""user-provided value""|""relative:///Tainted/Author/A_cwe094_0_1_Russian.py:1:26:1:32""]].","/Tainted/Author/A_cwe094_0_1_Russian.py","18","17","18","29"
"Code injection","Interpreting unsanitized user input as code allows a malicious user to perform arbitrary code execution.","error","This code execution depends on a [[""user-provided value""|""relative:///Tainted/Author/A_cwe094_0_2_Afrikaans.py:1:26:1:32""]].","/Tainted/Author/A_cwe094_0_2_Afrikaans.py","10","17","10","29"
"Code injection","Interpreting unsanitized user input as code allows a malicious user to perform arbitrary code execution.","error","This code execution depends on a [[""user-provided value""|""relative:///Tainted/Author/A_cwe094_0_2_Dutch.py:1:26:1:32""]].","/Tainted/Author/A_cwe094_0_2_Dutch.py","15","17","15","29"
"Code injection","Interpreting unsanitized user input as code allows a malicious user to perform arbitrary code execution.","error","This code execution depends on a [[""user-provided value""|""relative:///Tainted/Author/A_cwe094_0_2_Hebrew.py:1:26:1:32""]].","/Tainted/Author/A_cwe094_0_2_Hebrew.py","15","17","15","29"
"Code injection","Interpreting unsanitized user input as code allows a malicious user to perform arbitrary code execution.","error","This code execution depends on a [[""user-provided value""|""relative:///Tainted/Author/A_cwe094_0_2_Russian.py:1:26:1:32""]].","/Tainted/Author/A_cwe094_0_2_Russian.py","15","17","15","29"
