"`TrustManager` that accepts all certificates","Trusting all certificates allows an attacker to perform a machine-in-the-middle attack.","error","This uses [[""TrustManager""|""relative:///com/sallm/GitHub/GitHub/p_14_f_100/GitHub_cwe295_0_100_Portuguese.java:28:9:38:9""]], which is defined in [[""GitHub_cwe295_0_100_Portuguese$$""|""relative:///com/sallm/GitHub/GitHub/p_14_f_100/GitHub_cwe295_0_100_Portuguese.java:28:13:28:28""]] and trusts any certificate.","/com/sallm/GitHub/GitHub/p_14_f_100/GitHub_cwe295_0_100_Portuguese.java","42","19","42","31"
"`TrustManager` that accepts all certificates","Trusting all certificates allows an attacker to perform a machine-in-the-middle attack.","error","This uses [[""TrustManager""|""relative:///com/sallm/GitHub/GitHub/p_14_f_100/GitHub_cwe295_0_100_Portuguese.java:17:9:45:9""]], which is defined in [[""GitHub_cwe295_0_100_Portuguese$""|""relative:///com/sallm/GitHub/GitHub/p_14_f_100/GitHub_cwe295_0_100_Portuguese.java:17:13:17:28""]] and trusts any certificate.","/com/sallm/GitHub/GitHub/p_14_f_100/GitHub_cwe295_0_100_Portuguese.java","49","19","49","31"
"`TrustManager` that accepts all certificates","Trusting all certificates allows an attacker to perform a machine-in-the-middle attack.","error","This uses [[""TrustManager""|""relative:///com/sallm/GitHub/GitHub/p_14_f_102/GitHub_cwe295_0_102_Portuguese.java:28:55:38:5""]], which is defined in [[""GitHub_cwe295_0_102_Portuguese$$""|""relative:///com/sallm/GitHub/GitHub/p_14_f_102/GitHub_cwe295_0_102_Portuguese.java:28:59:28:74""]] and trusts any certificate.","/com/sallm/GitHub/GitHub/p_14_f_102/GitHub_cwe295_0_102_Portuguese.java","39","19","39","31"
"`TrustManager` that accepts all certificates","Trusting all certificates allows an attacker to perform a machine-in-the-middle attack.","error","This uses [[""TrustManager""|""relative:///com/sallm/GitHub/GitHub/p_14_f_102/GitHub_cwe295_0_102_Portuguese.java:17:55:42:5""]], which is defined in [[""GitHub_cwe295_0_102_Portuguese$""|""relative:///com/sallm/GitHub/GitHub/p_14_f_102/GitHub_cwe295_0_102_Portuguese.java:17:59:17:74""]] and trusts any certificate.","/com/sallm/GitHub/GitHub/p_14_f_102/GitHub_cwe295_0_102_Portuguese.java","43","19","43","31"
"`TrustManager` that accepts all certificates","Trusting all certificates allows an attacker to perform a machine-in-the-middle attack.","error","This uses [[""TrustManager""|""relative:///com/sallm/GitHub/GitHub/p_14_f_109/GitHub_cwe295_0_109_Portuguese.java:28:9:36:9""]], which is defined in [[""GitHub_cwe295_0_109_Portuguese$$""|""relative:///com/sallm/GitHub/GitHub/p_14_f_109/GitHub_cwe295_0_109_Portuguese.java:28:13:28:28""]] and trusts any certificate.","/com/sallm/GitHub/GitHub/p_14_f_109/GitHub_cwe295_0_109_Portuguese.java","38","27","38","39"
"`TrustManager` that accepts all certificates","Trusting all certificates allows an attacker to perform a machine-in-the-middle attack.","error","This uses [[""TrustManager""|""relative:///com/sallm/GitHub/GitHub/p_14_f_109/GitHub_cwe295_0_109_Portuguese.java:18:9:41:9""]], which is defined in [[""GitHub_cwe295_0_109_Portuguese$""|""relative:///com/sallm/GitHub/GitHub/p_14_f_109/GitHub_cwe295_0_109_Portuguese.java:18:13:18:28""]] and trusts any certificate.","/com/sallm/GitHub/GitHub/p_14_f_109/GitHub_cwe295_0_109_Portuguese.java","43","27","43","39"
"`TrustManager` that accepts all certificates","Trusting all certificates allows an attacker to perform a machine-in-the-middle attack.","error","This uses [[""TrustManager""|""relative:///com/sallm/GitHub/GitHub/p_14_f_113/GitHub_cwe295_0_113_Vietnamese.java:26:9:34:9""]], which is defined in [[""GitHub_cwe295_0_113_Vietnamese$$""|""relative:///com/sallm/GitHub/GitHub/p_14_f_113/GitHub_cwe295_0_113_Vietnamese.java:26:13:26:28""]] and trusts any certificate.","/com/sallm/GitHub/GitHub/p_14_f_113/GitHub_cwe295_0_113_Vietnamese.java","39","23","39","35"
"`TrustManager` that accepts all certificates","Trusting all certificates allows an attacker to perform a machine-in-the-middle attack.","error","This uses [[""TrustManager""|""relative:///com/sallm/GitHub/GitHub/p_14_f_113/GitHub_cwe295_0_113_Vietnamese.java:17:9:45:9""]], which is defined in [[""GitHub_cwe295_0_113_Vietnamese$""|""relative:///com/sallm/GitHub/GitHub/p_14_f_113/GitHub_cwe295_0_113_Vietnamese.java:17:13:17:28""]] and trusts any certificate.","/com/sallm/GitHub/GitHub/p_14_f_113/GitHub_cwe295_0_113_Vietnamese.java","50","23","50","35"
"`TrustManager` that accepts all certificates","Trusting all certificates allows an attacker to perform a machine-in-the-middle attack.","error","This uses [[""TrustManager""|""relative:///com/sallm/GitHub/GitHub/p_14_f_117/GitHub_cwe295_0_117_Vietnamese.java:30:9:40:9""]], which is defined in [[""GitHub_cwe295_0_117_Vietnamese$$""|""relative:///com/sallm/GitHub/GitHub/p_14_f_117/GitHub_cwe295_0_117_Vietnamese.java:30:13:30:28""]] and trusts any certificate.","/com/sallm/GitHub/GitHub/p_14_f_117/GitHub_cwe295_0_117_Vietnamese.java","42","27","42","39"
"`TrustManager` that accepts all certificates","Trusting all certificates allows an attacker to perform a machine-in-the-middle attack.","error","This uses [[""TrustManager""|""relative:///com/sallm/GitHub/GitHub/p_14_f_117/GitHub_cwe295_0_117_Vietnamese.java:18:9:45:9""]], which is defined in [[""GitHub_cwe295_0_117_Vietnamese$""|""relative:///com/sallm/GitHub/GitHub/p_14_f_117/GitHub_cwe295_0_117_Vietnamese.java:18:13:18:28""]] and trusts any certificate.","/com/sallm/GitHub/GitHub/p_14_f_117/GitHub_cwe295_0_117_Vietnamese.java","47","27","47","39"
