"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_108_German.py","12","12","12","50"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_120_Tagalog.py","12","8","12","14"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_124_Tagalog.py","11","8","11","55"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_127_Tagalog.py","12","12","12","50"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_130_Russian.py","15","8","15","62"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_13_Italian.py","15","8","15","55"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_158_Vietnamese.py","12","12","12","50"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_162_Estonian.py","16","8","16","55"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_163_Estonian.py","15","8","15","55"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_165_Estonian.py","17","8","17","14"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_168_Estonian.py","15","23","15","69"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_170_Dutch.py","15","12","15","50"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_171_Dutch.py","19","8","19","55"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_173_Dutch.py","15","8","15","55"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_174_Dutch.py","19","12","19","59"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_176_Dutch.py","12","12","12","50"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_177_Dutch.py","14","12","14","59"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_191_Indonesian.py","13","23","13","69"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_192_Indonesian.py","13","8","13","62"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_205_Greek.py","14","8","14","55"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_20_Afrikaans.py","22","8","22","14"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_213_Hungarian.py","12","12","12","50"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_227_Bulgarian.py","19","8","19","55"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_22_Afrikaans.py","12","8","12","46"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_23_Afrikaans.py","14","12","14","27"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_2_English.py","18","8","18","55"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_32_Finnish.py","18","12","18","59"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_33_Finnish.py","16","12","16","59"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_36_Finnish.py","15","23","15","69"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_38_Finnish.py","18","12","18","27"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_3_English.py","19","8","19","62"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_42_Persian.py","12","47","12","110"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_45_Persian.py","15","8","15","55"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_62_Hebrew.py","17","12","17","59"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_63_Hebrew.py","14","12","14","59"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_66_Hebrew.py","19","23","19","69"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_69_Hebrew.py","13","12","13","59"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_70_Portuguese.py","15","22","15","76"
