"Arbitrary file write during tarfile extraction","Extracting files from a malicious tar archive without validating that the destination file path is within the destination directory can cause files outside the destination directory to be overwritten.","error","Extraction of tarfile from [[""ControlFlowNode for Attribute()""|""relative:///Refinement/GitHubDataset/cwe022_0_11_Chinese.py:42:7:42:35""]] to a potentially untrusted source [[""ControlFlowNode for tar""|""relative:///Refinement/GitHubDataset/cwe022_0_11_Chinese.py:43:1:43:3""]].
Extraction of tarfile from [[""ControlFlowNode for cls()""|""file:///software/p/python/3.12.12/gcc/11.5.0/lib/python3.12/tarfile.py:1889:21:1889:57""]] to a potentially untrusted source [[""ControlFlowNode for tar""|""relative:///Refinement/GitHubDataset/cwe022_0_11_Chinese.py:43:1:43:3""]].
Extraction of tarfile from [[""ControlFlowNode for cls()""|""file:///software/p/python/3.12.12/gcc/11.5.0/lib/python3.12/tarfile.py:1907:16:1907:49""]] to a potentially untrusted source [[""ControlFlowNode for tar""|""relative:///Refinement/GitHubDataset/cwe022_0_11_Chinese.py:43:1:43:3""]].","/Refinement/GitHubDataset/cwe022_0_11_Chinese.py","43","1","43","3"
"Arbitrary file write during tarfile extraction","Extracting files from a malicious tar archive without validating that the destination file path is within the destination directory can cause files outside the destination directory to be overwritten.","error","Extraction of tarfile from [[""ControlFlowNode for Attribute()""|""relative:///Refinement/GitHubDataset/cwe022_0_11_Chinese.py:48:7:48:35""]] to a potentially untrusted source [[""ControlFlowNode for tar""|""relative:///Refinement/GitHubDataset/cwe022_0_11_Chinese.py:49:1:49:3""]].
Extraction of tarfile from [[""ControlFlowNode for cls()""|""file:///software/p/python/3.12.12/gcc/11.5.0/lib/python3.12/tarfile.py:1889:21:1889:57""]] to a potentially untrusted source [[""ControlFlowNode for tar""|""relative:///Refinement/GitHubDataset/cwe022_0_11_Chinese.py:49:1:49:3""]].
Extraction of tarfile from [[""ControlFlowNode for cls()""|""file:///software/p/python/3.12.12/gcc/11.5.0/lib/python3.12/tarfile.py:1907:16:1907:49""]] to a potentially untrusted source [[""ControlFlowNode for tar""|""relative:///Refinement/GitHubDataset/cwe022_0_11_Chinese.py:49:1:49:3""]].","/Refinement/GitHubDataset/cwe022_0_11_Chinese.py","49","1","49","3"
"Arbitrary file write during tarfile extraction","Extracting files from a malicious tar archive without validating that the destination file path is within the destination directory can cause files outside the destination directory to be overwritten.","error","Extraction of tarfile from [[""ControlFlowNode for Attribute()""|""relative:///Refinement/GitHubDataset/cwe022_0_11_Chinese.py:54:7:54:35""]] to a potentially untrusted source [[""ControlFlowNode for tar""|""relative:///Refinement/GitHubDataset/cwe022_0_11_Chinese.py:55:1:55:3""]].
Extraction of tarfile from [[""ControlFlowNode for cls()""|""file:///software/p/python/3.12.12/gcc/11.5.0/lib/python3.12/tarfile.py:1889:21:1889:57""]] to a potentially untrusted source [[""ControlFlowNode for tar""|""relative:///Refinement/GitHubDataset/cwe022_0_11_Chinese.py:55:1:55:3""]].
Extraction of tarfile from [[""ControlFlowNode for cls()""|""file:///software/p/python/3.12.12/gcc/11.5.0/lib/python3.12/tarfile.py:1907:16:1907:49""]] to a potentially untrusted source [[""ControlFlowNode for tar""|""relative:///Refinement/GitHubDataset/cwe022_0_11_Chinese.py:55:1:55:3""]].","/Refinement/GitHubDataset/cwe022_0_11_Chinese.py","55","1","55","3"
"Arbitrary file write during tarfile extraction","Extracting files from a malicious tar archive without validating that the destination file path is within the destination directory can cause files outside the destination directory to be overwritten.","error","Extraction of tarfile from [[""ControlFlowNode for Attribute()""|""relative:///Refinement/GitHubDataset/cwe022_0_11_Chinese.py:60:7:60:35""]] to a potentially untrusted source [[""ControlFlowNode for tar""|""relative:///Refinement/GitHubDataset/cwe022_0_11_Chinese.py:61:1:61:3""]].
