"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Vietnamese.py:15:27:15:64""]].","/Tainted/Author/A_cwe348_0_0_Vietnamese.py","16","23","16","37"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_French.py:12:22:12:64""]].","/Tainted/Author/A_cwe348_0_1_French.py","16","21","16","30"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_French.py:12:22:12:64""]].","/Tainted/Author/A_cwe348_0_1_French.py","16","64","16","73"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_French.py:12:22:12:64""]].","/Tainted/Author/A_cwe348_0_1_French.py","16","107","16","116"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_French.py:12:22:12:64""]].","/Tainted/Author/A_cwe348_0_1_French.py","16","150","16","159"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_French.py:12:22:12:64""]].","/Tainted/Author/A_cwe348_0_1_French.py","16","193","16","202"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_French.py:12:22:12:64""]].","/Tainted/Author/A_cwe348_0_1_French.py","16","236","16","245"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_French.py:12:22:12:64""]].","/Tainted/Author/A_cwe348_0_1_French.py","17","20","17","29"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_French.py:12:22:12:64""]].","/Tainted/Author/A_cwe348_0_1_French.py","19","22","19","31"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/CodeQL/codeql_cwe348_0_1_Bulgarian.py:11:4:11:41""]].","/Tainted/CodeQL/codeql_cwe348_0_1_Bulgarian.py","11","4","11","41"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/CodeQL/codeql_cwe348_0_8_Russian.py:8:16:8:57""]].","/Tainted/CodeQL/codeql_cwe348_0_8_Russian.py","10","16","10","17"
