"Bypass Logical Validation Using Unicode Characters","A Unicode transformation is using a remote user-controlled data. The transformation is a Unicode normalization using the algorithms ""NFC"" or ""NFKC"". In all cases, the security measures implemented or the logical validation performed to escape any injection characters, to validate using regex patterns or to perform string-based checks, before the Unicode transformation are **bypassable** by special Unicode characters.","error","This [[""Unicode transformation (Unicode normalization)""|""relative:///Tainted/CodeQL/codeql_cwe176_0_0_French.py:26:46:26:49""]] processes unsafely [[""remote user-controlled data""|""relative:///Tainted/CodeQL/codeql_cwe176_0_0_French.py:2:26:2:32""]] and any logical validation in-between could be bypassed using special Unicode characters.","/Tainted/CodeQL/codeql_cwe176_0_0_French.py","26","46","26","49"
"Bypass Logical Validation Using Unicode Characters","A Unicode transformation is using a remote user-controlled data. The transformation is a Unicode normalization using the algorithms ""NFC"" or ""NFKC"". In all cases, the security measures implemented or the logical validation performed to escape any injection characters, to validate using regex patterns or to perform string-based checks, before the Unicode transformation are **bypassable** by special Unicode characters.","error","This [[""Unicode transformation (Unicode normalization)""|""relative:///Tainted/CodeQL/codeql_cwe176_0_0_French.py:27:45:27:47""]] processes unsafely [[""remote user-controlled data""|""relative:///Tainted/CodeQL/codeql_cwe176_0_0_French.py:2:26:2:32""]] and any logical validation in-between could be bypassed using special Unicode characters.","/Tainted/CodeQL/codeql_cwe176_0_0_French.py","27","45","27","47"
"Bypass Logical Validation Using Unicode Characters","A Unicode transformation is using a remote user-controlled data. The transformation is a Unicode normalization using the algorithms ""NFC"" or ""NFKC"". In all cases, the security measures implemented or the logical validation performed to escape any injection characters, to validate using regex patterns or to perform string-based checks, before the Unicode transformation are **bypassable** by special Unicode characters.","error","This [[""Unicode transformation (Unicode normalization)""|""relative:///Tainted/CodeQL/codeql_cwe176_0_0_Vietnamese.py:16:50:16:53""]] processes unsafely [[""remote user-controlled data""|""relative:///Tainted/CodeQL/codeql_cwe176_0_0_Vietnamese.py:2:26:2:32""]] and any logical validation in-between could be bypassed using special Unicode characters.","/Tainted/CodeQL/codeql_cwe176_0_0_Vietnamese.py","16","50","16","53"
"Bypass Logical Validation Using Unicode Characters","A Unicode transformation is using a remote user-controlled data. The transformation is a Unicode normalization using the algorithms ""NFC"" or ""NFKC"". In all cases, the security measures implemented or the logical validation performed to escape any injection characters, to validate using regex patterns or to perform string-based checks, before the Unicode transformation are **bypassable** by special Unicode characters.","error","This [[""Unicode transformation (Unicode normalization)""|""relative:///Tainted/CodeQL/codeql_cwe176_0_1_Afrikaans.py:15:59:15:59""]] processes unsafely [[""remote user-controlled data""|""relative:///Tainted/CodeQL/codeql_cwe176_0_1_Afrikaans.py:3:26:3:32""]] and any logical validation in-between could be bypassed using special Unicode characters.","/Tainted/CodeQL/codeql_cwe176_0_1_Afrikaans.py","15","59","15","59"
"Bypass Logical Validation Using Unicode Characters","A Unicode transformation is using a remote user-controlled data. The transformation is a Unicode normalization using the algorithms ""NFC"" or ""NFKC"". In all cases, the security measures implemented or the logical validation performed to escape any injection characters, to validate using regex patterns or to perform string-based checks, before the Unicode transformation are **bypassable** by special Unicode characters.","error","This [[""Unicode transformation (Unicode normalization)""|""relative:///Tainted/CodeQL/codeql_cwe176_0_2_Spanish.py:11:47:11:61""]] processes unsafely [[""remote user-controlled data""|""relative:///Tainted/CodeQL/codeql_cwe176_0_2_Spanish.py:2:26:2:32""]] and any logical validation in-between could be bypassed using special Unicode characters.","/Tainted/CodeQL/codeql_cwe176_0_2_Spanish.py","11","47","11","61"
"Bypass Logical Validation Using Unicode Characters","A Unicode transformation is using a remote user-controlled data. The transformation is a Unicode normalization using the algorithms ""NFC"" or ""NFKC"". In all cases, the security measures implemented or the logical validation performed to escape any injection characters, to validate using regex patterns or to perform string-based checks, before the Unicode transformation are **bypassable** by special Unicode characters.","error","This [[""Unicode transformation (Unicode normalization)""|""relative:///Tainted/CodeQL/codeql_cwe176_0_4_Hungarian.py:15:45:15:51""]] processes unsafely [[""remote user-controlled data""|""relative:///Tainted/CodeQL/codeql_cwe176_0_4_Hungarian.py:4:26:4:32""]] and any logical validation in-between could be bypassed using special Unicode characters.","/Tainted/CodeQL/codeql_cwe176_0_4_Hungarian.py","15","45","15","51"
"Bypass Logical Validation Using Unicode Characters","A Unicode transformation is using a remote user-controlled data. The transformation is a Unicode normalization using the algorithms ""NFC"" or ""NFKC"". In all cases, the security measures implemented or the logical validation performed to escape any injection characters, to validate using regex patterns or to perform string-based checks, before the Unicode transformation are **bypassable** by special Unicode characters.","error","This [[""Unicode transformation (Unicode normalization)""|""relative:///Tainted/CodeQL/codeql_cwe176_0_5_Portuguese.py:12:44:12:58""]] processes unsafely [[""remote user-controlled data""|""relative:///Tainted/CodeQL/codeql_cwe176_0_5_Portuguese.py:2:26:2:32""]] and any logical validation in-between could be bypassed using special Unicode characters.","/Tainted/CodeQL/codeql_cwe176_0_5_Portuguese.py","12","44","12","58"
"Bypass Logical Validation Using Unicode Characters","A Unicode transformation is using a remote user-controlled data. The transformation is a Unicode normalization using the algorithms ""NFC"" or ""NFKC"". In all cases, the security measures implemented or the logical validation performed to escape any injection characters, to validate using regex patterns or to perform string-based checks, before the Unicode transformation are **bypassable** by special Unicode characters.","error","This [[""Unicode transformation (Unicode normalization)""|""relative:///Tainted/CodeQL/codeql_cwe176_0_6_Vietnamese.py:18:46:18:50""]] processes unsafely [[""remote user-controlled data""|""relative:///Tainted/CodeQL/codeql_cwe176_0_6_Vietnamese.py:2:26:2:32""]] and any logical validation in-between could be bypassed using special Unicode characters.","/Tainted/CodeQL/codeql_cwe176_0_6_Vietnamese.py","18","46","18","50"
"Bypass Logical Validation Using Unicode Characters","A Unicode transformation is using a remote user-controlled data. The transformation is a Unicode normalization using the algorithms ""NFC"" or ""NFKC"". In all cases, the security measures implemented or the logical validation performed to escape any injection characters, to validate using regex patterns or to perform string-based checks, before the Unicode transformation are **bypassable** by special Unicode characters.","error","This [[""Unicode transformation (Unicode normalization)""|""relative:///Tainted/CodeQL/codeql_cwe176_0_7_Chinese.py:16:43:16:48""]] processes unsafely [[""remote user-controlled data""|""relative:///Tainted/CodeQL/codeql_cwe176_0_7_Chinese.py:2:26:2:32""]] and any logical validation in-between could be bypassed using special Unicode characters.","/Tainted/CodeQL/codeql_cwe176_0_7_Chinese.py","16","43","16","48"
"Bypass Logical Validation Using Unicode Characters","A Unicode transformation is using a remote user-controlled data. The transformation is a Unicode normalization using the algorithms ""NFC"" or ""NFKC"". In all cases, the security measures implemented or the logical validation performed to escape any injection characters, to validate using regex patterns or to perform string-based checks, before the Unicode transformation are **bypassable** by special Unicode characters.","error","This [[""Unicode transformation (Unicode normalization)""|""relative:///Tainted/CodeQL/codeql_cwe176_0_8_Indonesian.py:13:39:14:60""]] processes unsafely [[""remote user-controlled data""|""relative:///Tainted/CodeQL/codeql_cwe176_0_8_Indonesian.py:2:26:2:32""]] and any logical validation in-between could be bypassed using special Unicode characters.","/Tainted/CodeQL/codeql_cwe176_0_8_Indonesian.py","13","39","14","60"
"Bypass Logical Validation Using Unicode Characters","A Unicode transformation is using a remote user-controlled data. The transformation is a Unicode normalization using the algorithms ""NFC"" or ""NFKC"". In all cases, the security measures implemented or the logical validation performed to escape any injection characters, to validate using regex patterns or to perform string-based checks, before the Unicode transformation are **bypassable** by special Unicode characters.","error","This [[""Unicode transformation (Unicode normalization)""|""relative:///Tainted/CodeQL/codeql_cwe176_0_9_Russian.py:15:52:15:66""]] processes unsafely [[""remote user-controlled data""|""relative:///Tainted/CodeQL/codeql_cwe176_0_9_Russian.py:3:26:3:32""]] and any logical validation in-between could be bypassed using special Unicode characters.","/Tainted/CodeQL/codeql_cwe176_0_9_Russian.py","15","52","15","66"
