"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_0_Hungarian.py","11","12","11","48"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_0_Italian.py","15","8","15","55"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_1_Afrikaans.py","14","8","14","49"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_1_Dutch.py","15","8","15","55"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_1_German.py","18","8","18","62"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_1_Russian.py","15","8","15","23"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_2_Turkish.py","10","8","10","54"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_3_Afrikaans.py","17","12","17","59"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_3_Hebrew.py","13","12","13","74"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_3_Turkish.py","13","9","13","40"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_4_Hebrew.py","12","12","12","66"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_5_Dutch.py","16","12","16","59"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_5_Malayalam.py","10","8","10","47"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_8_Dutch.py","16","8","16","62"
"Timing attack against Hash","When checking a Hash over a message, a constant-time algorithm should be used. Otherwise, an attacker may be able to forge a valid Hash for an arbitrary message by running a timing attack if they can send to the validation procedure. A successful attack can result in authentication bypass.","error","Possible Timing attack against message validation.","/Matching/Author/A_cwe327_0_8_French.py","15","12","15","29"
