"`TrustManager` that accepts all certificates","Trusting all certificates allows an attacker to perform a machine-in-the-middle attack.","error","This uses [[""TrustManager""|""relative:///com/sallm/Assertion/SecurityEval/p_21_f_0/SE_cwe295_0_0_English.java:22:13:30:13""]], which is defined in [[""SE_cwe295_0_0_English$$""|""relative:///com/sallm/Assertion/SecurityEval/p_21_f_0/SE_cwe295_0_0_English.java:22:17:22:32""]] and trusts any certificate.","/com/sallm/Assertion/SecurityEval/p_21_f_0/SE_cwe295_0_0_English.java","34","31","34","43"
"`TrustManager` that accepts all certificates","Trusting all certificates allows an attacker to perform a machine-in-the-middle attack.","error","This uses [[""TrustManager""|""relative:///com/sallm/Assertion/SecurityEval/p_21_f_0/SE_cwe295_0_0_English.java:13:13:37:13""]], which is defined in [[""SE_cwe295_0_0_English$""|""relative:///com/sallm/Assertion/SecurityEval/p_21_f_0/SE_cwe295_0_0_English.java:13:17:13:32""]] and trusts any certificate.","/com/sallm/Assertion/SecurityEval/p_21_f_0/SE_cwe295_0_0_English.java","41","31","41","43"
"`TrustManager` that accepts all certificates","Trusting all certificates allows an attacker to perform a machine-in-the-middle attack.","error","This uses [[""TrustManager""|""relative:///com/sallm/Assertion/SecurityEval/p_21_f_1/SE_cwe295_0_1_English.java:22:13:28:13""]], which is defined in [[""SE_cwe295_0_1_English$$""|""relative:///com/sallm/Assertion/SecurityEval/p_21_f_1/SE_cwe295_0_1_English.java:22:17:22:32""]] and trusts any certificate.","/com/sallm/Assertion/SecurityEval/p_21_f_1/SE_cwe295_0_1_English.java","30","31","30","43"
"`TrustManager` that accepts all certificates","Trusting all certificates allows an attacker to perform a machine-in-the-middle attack.","error","This uses [[""TrustManager""|""relative:///com/sallm/Assertion/SecurityEval/p_21_f_1/SE_cwe295_0_1_English.java:14:13:33:13""]], which is defined in [[""SE_cwe295_0_1_English$""|""relative:///com/sallm/Assertion/SecurityEval/p_21_f_1/SE_cwe295_0_1_English.java:14:17:14:32""]] and trusts any certificate.","/com/sallm/Assertion/SecurityEval/p_21_f_1/SE_cwe295_0_1_English.java","35","31","35","43"
"`TrustManager` that accepts all certificates","Trusting all certificates allows an attacker to perform a machine-in-the-middle attack.","error","This uses [[""TrustManager""|""relative:///com/sallm/Assertion/SecurityEval/p_21_f_10/SE_cwe295_0_10_Indonesian.java:20:13:26:13""]], which is defined in [[""SE_cwe295_0_10_Indonesian$$""|""relative:///com/sallm/Assertion/SecurityEval/p_21_f_10/SE_cwe295_0_10_Indonesian.java:20:17:20:32""]] and trusts any certificate.","/com/sallm/Assertion/SecurityEval/p_21_f_10/SE_cwe295_0_10_Indonesian.java","30","31","30","43"
"`TrustManager` that accepts all certificates","Trusting all certificates allows an attacker to perform a machine-in-the-middle attack.","error","This uses [[""TrustManager""|""relative:///com/sallm/Assertion/SecurityEval/p_21_f_10/SE_cwe295_0_10_Indonesian.java:13:13:33:13""]], which is defined in [[""SE_cwe295_0_10_Indonesian$""|""relative:///com/sallm/Assertion/SecurityEval/p_21_f_10/SE_cwe295_0_10_Indonesian.java:13:17:13:32""]] and trusts any certificate.","/com/sallm/Assertion/SecurityEval/p_21_f_10/SE_cwe295_0_10_Indonesian.java","37","31","37","43"
"`TrustManager` that accepts all certificates","Trusting all certificates allows an attacker to perform a machine-in-the-middle attack.","error","This uses [[""TrustManager""|""relative:///com/sallm/Assertion/SecurityEval/p_21_f_100/SE_cwe295_0_100_Russian.java:19:13:23:13""]], which is defined in [[""SE_cwe295_0_100_Russian$$""|""relative:///com/sallm/Assertion/SecurityEval/p_21_f_100/SE_cwe295_0_100_Russian.java:19:17:19:32""]] and trusts any certificate.","/com/sallm/Assertion/SecurityEval/p_21_f_100/SE_cwe295_0_100_Russian.java","25","31","25","43"
"`TrustManager` that accepts all certificates","Trusting all certificates allows an attacker to perform a machine-in-the-middle attack.","error","This uses [[""TrustManager""|""relative:///com/sallm/Assertion/SecurityEval/p_21_f_100/SE_cwe295_0_100_Russian.java:14:13:29:13""]], which is defined in [[""SE_cwe295_0_100_Russian$""|""relative:///com/sallm/Assertion/SecurityEval/p_21_f_100/SE_cwe295_0_100_Russian.java:14:17:14:32""]] and trusts any certificate.","/com/sallm/Assertion/SecurityEval/p_21_f_100/SE_cwe295_0_100_Russian.java","31","31","31","43"
"`TrustManager` that accepts all certificates","Trusting all certificates allows an attacker to perform a machine-in-the-middle attack.","error","This uses [[""TrustManager""|""relative:///com/sallm/Assertion/SecurityEval/p_21_f_101/SE_cwe295_0_101_Russian.java:19:13:23:13""]], which is defined in [[""SE_cwe295_0_101_Russian$$""|""relative:///com/sallm/Assertion/SecurityEval/p_21_f_101/SE_cwe295_0_101_Russian.java:19:17:19:32""]] and trusts any certificate.","/com/sallm/Assertion/SecurityEval/p_21_f_101/SE_cwe295_0_101_Russian.java","25","31","25","43"
"`TrustManager` that accepts all certificates","Trusting all certificates allows an attacker to perform a machine-in-the-middle attack.","error","This uses [[""TrustManager""|""relative:///com/sallm/Assertion/SecurityEval/p_21_f_101/SE_cwe295_0_101_Russian.java:14:13:29:13""]], which is defined in [[""SE_cwe295_0_101_Russian$""|""relative:///com/sallm/Assertion/SecurityEval/p_21_f_101/SE_cwe295_0_101_Russian.java:14:17:14:32""]] and trusts any certificate.","/com/sallm/Assertion/SecurityEval/p_21_f_101/SE_cwe295_0_101_Russian.java","31","31","31","43"
"`TrustManager` that accepts all certificates","Trusting all certificates allows an attacker to perform a machine-in-the-middle attack.","error","This uses [[""TrustManager""|""relative:///com/sallm/Assertion/SecurityEval/p_21_f_102/SE_cwe295_0_102_Russian.java:19:13:23:13""]], which is defined in [[""SE_cwe295_0_102_Russian$$""|""relative:///com/sallm/Assertion/SecurityEval/p_21_f_102/SE_cwe295_0_102_Russian.java:19:17:19:32""]] and trusts any certificate.","/com/sallm/Assertion/SecurityEval/p_21_f_102/SE_cwe295_0_102_Russian.java","25","31","25","43"
"`TrustManager` that accepts all certificates","Trusting all certificates allows an attacker to perform a machine-in-the-middle attack.","error","This uses [[""TrustManager""|""relative:///com/sallm/Assertion/SecurityEval/p_21_f_102/SE_cwe295_0_102_Russian.java:14:13:29:13""]], which is defined in [[""SE_cwe295_0_102_Russian$""|""relative:///com/sallm/Assertion/SecurityEval/p_21_f_102/SE_cwe295_0_102_Russian.java:14:17:14:32""]] and trusts any certificate.","/com/sallm/Assertion/SecurityEval/p_21_f_102/SE_cwe295_0_102_Russian.java","31","31","31","43"
"`TrustManager` that accepts all certificates","Trusting all certificates allows an attacker to perform a machine-in-the-middle attack.","error","This uses [[""TrustManager""|""relative:///com/sallm/Assertion/SecurityEval/p_21_f_103/SE_cwe295_0_103_Russian.java:19:13:23:13""]], which is defined in [[""SE_cwe295_0_103_Russian$$""|""relative:///com/sallm/Assertion/SecurityEval/p_21_f_103/SE_cwe295_0_103_Russian.java:19:17:19:32""]] and trusts any certificate.","/com/sallm/Assertion/SecurityEval/p_21_f_103/SE_cwe295_0_103_Russian.java","25","31","25","43"
"`TrustManager` that accepts all certificates","Trusting all certificates allows an attacker to perform a machine-in-the-middle attack.","error","This uses [[""TrustManager""|""relative:///com/sallm/Assertion/SecurityEval/p_21_f_103/SE_cwe295_0_103_Russian.java:14:13:29:13""]], which is defined in [[""SE_cwe295_0_103_Russian$""|""relative:///com/sallm/Assertion/SecurityEval/p_21_f_103/SE_cwe295_0_103_Russian.java:14:17:14:32""]] and trusts any certificate.","/com/sallm/Assertion/SecurityEval/p_21_f_103/SE_cwe295_0_103_Russian.java","31","31","31","43"
