"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///Tainted/Author/A_cwe094_0_7_Bulgarian.py:19:18:19:22""]] that depends on a [[""user-provided value""|""relative:///Tainted/Author/A_cwe094_0_7_Bulgarian.py:1:26:1:32""]] may run slow on strings with many repetitions of '|'.","/Tainted/Author/A_cwe094_0_7_Bulgarian.py","20","38","20","50"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///Assertion/Author/A_cwe116_0_0_Chinese.py:12:42:12:44""]] that depends on a [[""user-provided value""|""relative:///Assertion/Author/A_cwe116_0_0_Chinese.py:2:26:2:32""]] may run slow on strings starting with '<script\t' and with many repetitions of '\t'.
This [[""regular expression""|""relative:///Assertion/Author/A_cwe116_0_0_Chinese.py:12:48:12:53""]] that depends on a [[""user-provided value""|""relative:///Assertion/Author/A_cwe116_0_0_Chinese.py:2:26:2:32""]] may run slow on strings starting with '<script\t' and with many repetitions of '\t\t'.
This [[""regular expression""|""relative:///Assertion/Author/A_cwe116_0_0_Chinese.py:12:57:12:59""]] that depends on a [[""user-provided value""|""relative:///Assertion/Author/A_cwe116_0_0_Chinese.py:2:26:2:32""]] may run slow on strings starting with '<script\t=>' and with many repetitions of '<script\t=>a'.","/Assertion/Author/A_cwe116_0_0_Chinese.py","13","31","13","34"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///Assertion/Author/A_cwe116_0_0_Chinese.py:16:23:16:25""]] that depends on a [[""user-provided value""|""relative:///Assertion/Author/A_cwe116_0_0_Chinese.py:2:26:2:32""]] may run slow on strings starting with '<' and with many repetitions of '<a'.","/Assertion/Author/A_cwe116_0_0_Chinese.py","16","40","16","43"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///Assertion/Author/A_cwe116_0_0_Dutch.py:9:33:9:38""]] that depends on a [[""user-provided value""|""relative:///Assertion/Author/A_cwe116_0_0_Dutch.py:2:26:2:32""]] may run slow on strings starting with '<script\t' and with many repetitions of '<script\t'.
This [[""regular expression""|""relative:///Assertion/Author/A_cwe116_0_0_Dutch.py:9:41:9:43""]] that depends on a [[""user-provided value""|""relative:///Assertion/Author/A_cwe116_0_0_Dutch.py:2:26:2:32""]] may run slow on strings starting with '<script\t>' and with many repetitions of '<script\t>a'.","/Assertion/Author/A_cwe116_0_0_Dutch.py","10","42","10","48"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///Assertion/Author/A_cwe116_0_0_English.py:12:40:12:42""]] that depends on a [[""user-provided value""|""relative:///Assertion/Author/A_cwe116_0_0_English.py:2:26:2:32""]] may run slow on strings starting with '<script' and with many repetitions of '<script'.
This [[""regular expression""|""relative:///Assertion/Author/A_cwe116_0_0_English.py:12:44:12:46""]] that depends on a [[""user-provided value""|""relative:///Assertion/Author/A_cwe116_0_0_English.py:2:26:2:32""]] may run slow on strings starting with '<script>' and with many repetitions of '>'.","/Assertion/Author/A_cwe116_0_0_English.py","12","63","12","69"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///Assertion/Author/A_cwe116_0_0_German.py:12:38:12:42""]] that depends on a [[""user-provided value""|""relative:///Assertion/Author/A_cwe116_0_0_German.py:2:26:2:32""]] may run slow on strings starting with '<script' and with many repetitions of '<script'.
This [[""regular expression""|""relative:///Assertion/Author/A_cwe116_0_0_German.py:12:45:12:47""]] that depends on a [[""user-provided value""|""relative:///Assertion/Author/A_cwe116_0_0_German.py:2:26:2:32""]] may run slow on strings starting with '<script>' and with many repetitions of '<script>a'.","/Assertion/Author/A_cwe116_0_0_German.py","12","62","12","68"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///Assertion/Author/A_cwe116_0_0_German.py:14:35:14:39""]] that depends on a [[""user-provided value""|""relative:///Assertion/Author/A_cwe116_0_0_German.py:2:26:2:32""]] may run slow on strings starting with '<script' and with many repetitions of '<script'.
