"Use of a broken or risky cryptographic algorithm","Using broken or weak cryptographic algorithms can allow an attacker to compromise security.","warning","Cryptographic algorithm [[""DES""|""relative:///com/sallm/GitHub/GitHub/p_15_f_0/GitHub_cwe327_1_0_English.java:23:41:23:45""]] is weak and should not be used.","/com/sallm/GitHub/GitHub/p_15_f_0/GitHub_cwe327_1_0_English.java","23","22","23","46"
"Use of a broken or risky cryptographic algorithm","Using broken or weak cryptographic algorithms can allow an attacker to compromise security.","warning","Cryptographic algorithm [[""DES""|""relative:///com/sallm/GitHub/GitHub/p_15_f_1/GitHub_cwe327_1_1_English.java:23:41:23:45""]] is weak and should not be used.","/com/sallm/GitHub/GitHub/p_15_f_1/GitHub_cwe327_1_1_English.java","23","22","23","46"
"Use of a broken or risky cryptographic algorithm","Using broken or weak cryptographic algorithms can allow an attacker to compromise security.","warning","Cryptographic algorithm [[""DES""|""relative:///com/sallm/GitHub/GitHub/p_15_f_10/GitHub_cwe327_1_10_Indonesian.java:21:41:21:45""]] is weak and should not be used.","/com/sallm/GitHub/GitHub/p_15_f_10/GitHub_cwe327_1_10_Indonesian.java","21","22","21","46"
"Use of a broken or risky cryptographic algorithm","Using broken or weak cryptographic algorithms can allow an attacker to compromise security.","warning","Cryptographic algorithm [[""DES""|""relative:///com/sallm/GitHub/GitHub/p_15_f_100/GitHub_cwe327_1_100_Dutch.java:21:41:21:45""]] is weak and should not be used.","/com/sallm/GitHub/GitHub/p_15_f_100/GitHub_cwe327_1_100_Dutch.java","21","22","21","46"
"Use of a broken or risky cryptographic algorithm","Using broken or weak cryptographic algorithms can allow an attacker to compromise security.","warning","Cryptographic algorithm [[""DES""|""relative:///com/sallm/GitHub/GitHub/p_15_f_101/GitHub_cwe327_1_101_Dutch.java:21:41:21:45""]] is weak and should not be used.","/com/sallm/GitHub/GitHub/p_15_f_101/GitHub_cwe327_1_101_Dutch.java","21","22","21","46"
"Use of a broken or risky cryptographic algorithm","Using broken or weak cryptographic algorithms can allow an attacker to compromise security.","warning","Cryptographic algorithm [[""DES""|""relative:///com/sallm/GitHub/GitHub/p_15_f_102/GitHub_cwe327_1_102_Dutch.java:21:41:21:45""]] is weak and should not be used.","/com/sallm/GitHub/GitHub/p_15_f_102/GitHub_cwe327_1_102_Dutch.java","21","22","21","46"
"Use of a broken or risky cryptographic algorithm","Using broken or weak cryptographic algorithms can allow an attacker to compromise security.","warning","Cryptographic algorithm [[""DES""|""relative:///com/sallm/GitHub/GitHub/p_15_f_103/GitHub_cwe327_1_103_Dutch.java:21:41:21:45""]] is weak and should not be used.","/com/sallm/GitHub/GitHub/p_15_f_103/GitHub_cwe327_1_103_Dutch.java","21","22","21","46"
"Use of a broken or risky cryptographic algorithm","Using broken or weak cryptographic algorithms can allow an attacker to compromise security.","warning","Cryptographic algorithm [[""DES""|""relative:///com/sallm/GitHub/GitHub/p_15_f_104/GitHub_cwe327_1_104_Dutch.java:21:41:21:45""]] is weak and should not be used.","/com/sallm/GitHub/GitHub/p_15_f_104/GitHub_cwe327_1_104_Dutch.java","21","22","21","46"
"Use of a broken or risky cryptographic algorithm","Using broken or weak cryptographic algorithms can allow an attacker to compromise security.","warning","Cryptographic algorithm [[""DES""|""relative:///com/sallm/GitHub/GitHub/p_15_f_105/GitHub_cwe327_1_105_Dutch.java:21:41:21:45""]] is weak and should not be used.","/com/sallm/GitHub/GitHub/p_15_f_105/GitHub_cwe327_1_105_Dutch.java","21","22","21","46"
"Use of a broken or risky cryptographic algorithm","Using broken or weak cryptographic algorithms can allow an attacker to compromise security.","warning","Cryptographic algorithm [[""DES""|""relative:///com/sallm/GitHub/GitHub/p_15_f_106/GitHub_cwe327_1_106_Dutch.java:21:41:21:45""]] is weak and should not be used.","/com/sallm/GitHub/GitHub/p_15_f_106/GitHub_cwe327_1_106_Dutch.java","21","22","21","46"
"Use of a broken or risky cryptographic algorithm","Using broken or weak cryptographic algorithms can allow an attacker to compromise security.","warning","Cryptographic algorithm [[""DES""|""relative:///com/sallm/GitHub/GitHub/p_15_f_107/GitHub_cwe327_1_107_Dutch.java:21:41:21:45""]] is weak and should not be used.","/com/sallm/GitHub/GitHub/p_15_f_107/GitHub_cwe327_1_107_Dutch.java","21","22","21","46"
"Use of a broken or risky cryptographic algorithm","Using broken or weak cryptographic algorithms can allow an attacker to compromise security.","warning","Cryptographic algorithm [[""DES""|""relative:///com/sallm/GitHub/GitHub/p_15_f_108/GitHub_cwe327_1_108_Dutch.java:21:41:21:45""]] is weak and should not be used.","/com/sallm/GitHub/GitHub/p_15_f_108/GitHub_cwe327_1_108_Dutch.java","21","22","21","46"
"Use of a broken or risky cryptographic algorithm","Using broken or weak cryptographic algorithms can allow an attacker to compromise security.","warning","Cryptographic algorithm [[""DES""|""relative:///com/sallm/GitHub/GitHub/p_15_f_109/GitHub_cwe327_1_109_Dutch.java:21:41:21:45""]] is weak and should not be used.","/com/sallm/GitHub/GitHub/p_15_f_109/GitHub_cwe327_1_109_Dutch.java","21","22","21","46"
