"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Afrikaans.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_0_Afrikaans.py","21","8","21","16"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Afrikaans.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_0_Afrikaans.py","21","44","21","52"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Afrikaans.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_0_Afrikaans.py","21","75","21","83"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Afrikaans.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_0_Afrikaans.py","21","110","21","118"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Dutch.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_0_Dutch.py","21","40","21","48"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Dutch.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_0_Dutch.py","21","71","21","79"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_French.py:12:23:12:60""]].","/Tainted/Author/A_cwe348_0_0_French.py","18","33","18","34"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_French.py:12:23:12:60""]].","/Tainted/Author/A_cwe348_0_0_French.py","18","62","18","63"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_German.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_0_German.py","21","71","21","79"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_German.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_0_German.py","21","102","21","110"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_German.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_0_German.py","21","138","21","146"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_German.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_0_German.py","21","173","21","181"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Greek.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_0_Greek.py","18","44","18","52"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Greek.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_0_Greek.py","18","75","18","83"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Greek.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_0_Greek.py","18","111","18","119"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Greek.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_0_Greek.py","18","146","18","154"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Hebrew.py:12:23:12:60""]].","/Tainted/Author/A_cwe348_0_0_Hebrew.py","16","12","16","20"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Hebrew.py:12:23:12:60""]].","/Tainted/Author/A_cwe348_0_0_Hebrew.py","16","48","16","56"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Hebrew.py:12:23:12:60""]].","/Tainted/Author/A_cwe348_0_0_Hebrew.py","16","79","16","87"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Indonesian.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_0_Indonesian.py","21","8","21","16"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Indonesian.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_0_Indonesian.py","21","44","21","52"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Indonesian.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_0_Indonesian.py","21","75","21","83"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Indonesian.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_0_Indonesian.py","21","110","21","118"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Spanish.py:12:23:12:60""]].","/Tainted/Author/A_cwe348_0_0_Spanish.py","18","57","18","58"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Spanish.py:12:23:12:60""]].","/Tainted/Author/A_cwe348_0_0_Spanish.py","18","81","18","82"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Spanish.py:12:23:12:60""]].","/Tainted/Author/A_cwe348_0_0_Spanish.py","18","110","18","111"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Spanish.py:12:23:12:60""]].","/Tainted/Author/A_cwe348_0_0_Spanish.py","18","138","18","139"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Tagalog.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_0_Tagalog.py","18","12","18","20"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Tagalog.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_0_Tagalog.py","18","48","18","56"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Tagalog.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_0_Tagalog.py","18","79","18","87"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Tagalog.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_0_Tagalog.py","18","114","18","122"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Turkish.py:12:23:12:60""]].","/Tainted/Author/A_cwe348_0_0_Turkish.py","19","40","19","48"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Turkish.py:12:23:12:60""]].","/Tainted/Author/A_cwe348_0_0_Turkish.py","19","76","19","84"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Vietnamese.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_0_Vietnamese.py","17","12","17","13"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Vietnamese.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_0_Vietnamese.py","17","41","17","42"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Vietnamese.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_0_Vietnamese.py","17","65","17","66"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Vietnamese.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_0_Vietnamese.py","17","93","17","94"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Western Persian.py:20:23:20:60""]].","/Tainted/Author/A_cwe348_0_0_Western Persian.py","23","45","23","54"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_0_Western Persian.py:20:23:20:60""]].","/Tainted/Author/A_cwe348_0_0_Western Persian.py","23","82","23","91"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_Acehnese.py:12:23:12:60""]].","/Tainted/Author/A_cwe348_0_1_Acehnese.py","18","33","18","34"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_Acehnese.py:12:23:12:60""]].","/Tainted/Author/A_cwe348_0_1_Acehnese.py","18","57","18","58"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_Afrikaans.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_1_Afrikaans.py","20","33","20","34"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_Afrikaans.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_1_Afrikaans.py","20","57","20","58"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_Afrikaans.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_1_Afrikaans.py","20","86","20","87"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_Afrikaans.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_1_Afrikaans.py","20","114","20","115"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_Bulgarian.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_1_Bulgarian.py","21","40","21","48"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_Bulgarian.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_1_Bulgarian.py","21","71","21","79"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_Bulgarian.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_1_Bulgarian.py","21","107","21","115"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_Bulgarian.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_1_Bulgarian.py","21","142","21","150"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_Dutch.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_1_Dutch.py","21","40","21","48"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_Dutch.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_1_Dutch.py","21","71","21","79"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_French.py:12:23:12:60""]].","/Tainted/Author/A_cwe348_0_1_French.py","19","71","19","79"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_French.py:12:23:12:60""]].","/Tainted/Author/A_cwe348_0_1_French.py","19","102","19","110"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_French.py:12:23:12:60""]].","/Tainted/Author/A_cwe348_0_1_French.py","19","138","19","146"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_French.py:12:23:12:60""]].","/Tainted/Author/A_cwe348_0_1_French.py","19","173","19","181"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_French.py:12:23:12:60""]].","/Tainted/Author/A_cwe348_0_1_French.py","19","208","19","216"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_German.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_1_German.py","18","17","18","25"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_German.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_1_German.py","18","53","18","61"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_German.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_1_German.py","18","84","18","92"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_German.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_1_German.py","18","119","18","127"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_Greek.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_1_Greek.py","18","44","18","52"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_Greek.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_1_Greek.py","18","75","18","83"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_Italian.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_1_Italian.py","20","33","20","34"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_Italian.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_1_Italian.py","20","57","20","58"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_Spanish.py:12:23:12:60""]].","/Tainted/Author/A_cwe348_0_1_Spanish.py","18","57","18","58"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_Spanish.py:12:23:12:60""]].","/Tainted/Author/A_cwe348_0_1_Spanish.py","18","81","18","82"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_Spanish.py:12:23:12:60""]].","/Tainted/Author/A_cwe348_0_1_Spanish.py","18","110","18","111"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_Spanish.py:12:23:12:60""]].","/Tainted/Author/A_cwe348_0_1_Spanish.py","18","138","18","139"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_Spanish.py:12:23:12:60""]].","/Tainted/Author/A_cwe348_0_1_Spanish.py","18","166","18","167"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_Tagalog.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_1_Tagalog.py","18","44","18","52"
"IP address spoofing","A remote endpoint identifier is read from an HTTP header. Attackers can modify the value of the identifier to forge the client ip.","error","IP address spoofing might include code from [[""this user input""|""relative:///Tainted/Author/A_cwe348_0_1_Tagalog.py:14:23:14:60""]].","/Tainted/Author/A_cwe348_0_1_Tagalog.py","18","75","18","83"
