"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///Refinement/GitHubDataset/cwe601_0_187_Portuguese.py:1:26:1:32""]].","/Refinement/GitHubDataset/cwe601_0_187_Portuguese.py","15","21","15","51"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///Refinement/GitHubDataset/cwe601_0_191_Hungarian.py:25:26:25:32""]].","/Refinement/GitHubDataset/cwe601_0_191_Hungarian.py","20","21","20","23"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///Refinement/GitHubDataset/cwe601_0_191_Hungarian.py:25:26:25:32""]].","/Refinement/GitHubDataset/cwe601_0_191_Hungarian.py","39","21","39","23"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///Refinement/GitHubDataset/cwe601_0_192_Hungarian.py:2:21:2:31""]].","/Refinement/GitHubDataset/cwe601_0_192_Hungarian.py","3","21","3","31"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///Refinement/GitHubDataset/cwe601_0_199_Hungarian.py:31:26:31:32""]].","/Refinement/GitHubDataset/cwe601_0_199_Hungarian.py","15","18","15","20"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///Refinement/GitHubDataset/cwe601_0_199_Hungarian.py:31:26:31:32""]].","/Refinement/GitHubDataset/cwe601_0_199_Hungarian.py","26","18","26","20"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///Refinement/GitHubDataset/cwe601_0_208_Arabic.py:1:26:1:32""]].","/Refinement/GitHubDataset/cwe601_0_208_Arabic.py","15","17","15","39"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///Refinement/GitHubDataset/cwe601_0_229_French.py:1:26:1:32""]].","/Refinement/GitHubDataset/cwe601_0_229_French.py","22","25","22","30"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///Refinement/GitHubDataset/cwe601_0_45_Indonesian.py:35:26:35:32""]].","/Refinement/GitHubDataset/cwe601_0_45_Indonesian.py","29","25","29","30"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///Refinement/GitHubDataset/cwe601_0_58_German.py:1:26:1:32""]].","/Refinement/GitHubDataset/cwe601_0_58_German.py","13","21","13","43"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///Refinement/GitHubDataset/cwe601_0_61_Malay.py:1:26:1:32""]].","/Refinement/GitHubDataset/cwe601_0_61_Malay.py","14","21","14","43"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///Refinement/GitHubDataset/cwe601_0_64_Malay.py:1:26:1:32""]].","/Refinement/GitHubDataset/cwe601_0_64_Malay.py","12","17","12","35"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///Refinement/GitHubDataset/cwe601_0_73_Spanish.py:1:26:1:32""]].","/Refinement/GitHubDataset/cwe601_0_73_Spanish.py","15","17","15","47"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///Refinement/GitHubDataset/cwe601_0_89_Italian.py:1:26:1:32""]].","/Refinement/GitHubDataset/cwe601_0_89_Italian.py","18","25","18","27"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///Refinement/GitHubDataset/cwe601_0_90_Persian.py:1:26:1:32""]].
Untrusted URL redirection depends on a [[""user-provided value""|""relative:///Refinement/GitHubDataset/cwe601_0_90_Persian.py:14:26:14:32""]].","/Refinement/GitHubDataset/cwe601_0_90_Persian.py","12","21","12","43"
