"Use of a broken or risky cryptographic algorithm","Using broken or weak cryptographic algorithms can allow an attacker to compromise security.","warning","Cryptographic algorithm [[""AES/ECB/PKCS5Padding""|""relative:///com/sallm/GitHub/GitHub/p_17_f_16/GitHub_cwe327_1_16_Chinese.java:23:30:23:51""]] is weak and should not be used.
Cryptographic algorithm [[""DES/ECB/PKCS5Padding""|""relative:///com/sallm/GitHub/GitHub/p_17_f_16/GitHub_cwe327_1_16_Chinese.java:29:30:29:51""]] is weak and should not be used.","/com/sallm/GitHub/GitHub/p_17_f_16/GitHub_cwe327_1_16_Chinese.java","37","25","37","58"
"Use of a broken or risky cryptographic algorithm","Using broken or weak cryptographic algorithms can allow an attacker to compromise security.","warning","Cryptographic algorithm [[""DES""|""relative:///com/sallm/GitHub/GitHub/p_17_f_16/GitHub_cwe327_1_16_Chinese.java:27:25:27:29""]] is weak and should not be used.","/com/sallm/GitHub/GitHub/p_17_f_16/GitHub_cwe327_1_16_Chinese.java","30","29","30","61"
"Use of a broken or risky cryptographic algorithm","Using broken or weak cryptographic algorithms can allow an attacker to compromise security.","warning","Cryptographic algorithm [[""AES/ECB/PKCS5Padding""|""relative:///com/sallm/GitHub/GitHub/p_17_f_168/GitHub_cwe327_1_168_Greek.java:21:30:21:51""]] is weak and should not be used.
Cryptographic algorithm [[""DES/ECB/PKCS5Padding""|""relative:///com/sallm/GitHub/GitHub/p_17_f_168/GitHub_cwe327_1_168_Greek.java:25:30:25:51""]] is weak and should not be used.","/com/sallm/GitHub/GitHub/p_17_f_168/GitHub_cwe327_1_168_Greek.java","31","25","31","58"
"Use of a broken or risky cryptographic algorithm","Using broken or weak cryptographic algorithms can allow an attacker to compromise security.","warning","Cryptographic algorithm [[""DES""|""relative:///com/sallm/GitHub/GitHub/p_17_f_168/GitHub_cwe327_1_168_Greek.java:24:25:24:29""]] is weak and should not be used.","/com/sallm/GitHub/GitHub/p_17_f_168/GitHub_cwe327_1_168_Greek.java","26","29","26","61"
"Use of a broken or risky cryptographic algorithm","Using broken or weak cryptographic algorithms can allow an attacker to compromise security.","warning","Cryptographic algorithm [[""AES/ECB/PKCS5Padding""|""relative:///com/sallm/GitHub/GitHub/p_17_f_175/GitHub_cwe327_1_175_Greek.java:21:36:21:57""]] is weak and should not be used.
Cryptographic algorithm [[""DES/ECB/PKCS5Padding""|""relative:///com/sallm/GitHub/GitHub/p_17_f_175/GitHub_cwe327_1_175_Greek.java:27:36:27:57""]] is weak and should not be used.","/com/sallm/GitHub/GitHub/p_17_f_175/GitHub_cwe327_1_175_Greek.java","31","25","31","64"
"Use of a broken or risky cryptographic algorithm","Using broken or weak cryptographic algorithms can allow an attacker to compromise security.","warning","Cryptographic algorithm [[""DES""|""relative:///com/sallm/GitHub/GitHub/p_17_f_175/GitHub_cwe327_1_175_Greek.java:26:25:26:29""]] is weak and should not be used.","/com/sallm/GitHub/GitHub/p_17_f_175/GitHub_cwe327_1_175_Greek.java","28","29","28","61"
"Use of a broken or risky cryptographic algorithm","Using broken or weak cryptographic algorithms can allow an attacker to compromise security.","warning","Cryptographic algorithm [[""DES""|""relative:///com/sallm/GitHub/GitHub/p_17_f_5/GitHub_cwe327_1_5_English.java:24:25:24:29""]] is weak and should not be used.","/com/sallm/GitHub/GitHub/p_17_f_5/GitHub_cwe327_1_5_English.java","28","39","28","71"
"Use of a broken or risky cryptographic algorithm","Using broken or weak cryptographic algorithms can allow an attacker to compromise security.","warning","Cryptographic algorithm [[""AES/ECB/PKCS5Padding""|""relative:///com/sallm/GitHub/GitHub/p_17_f_5/GitHub_cwe327_1_5_English.java:20:30:20:51""]] is weak and should not be used.
Cryptographic algorithm [[""DES/ECB/PKCS5Padding""|""relative:///com/sallm/GitHub/GitHub/p_17_f_5/GitHub_cwe327_1_5_English.java:25:30:25:51""]] is weak and should not be used.","/com/sallm/GitHub/GitHub/p_17_f_5/GitHub_cwe327_1_5_English.java","29","25","29","58"
"Use of a broken or risky cryptographic algorithm","Using broken or weak cryptographic algorithms can allow an attacker to compromise security.","warning","Cryptographic algorithm [[""DES""|""relative:///com/sallm/GitHub/GitHub/p_17_f_62/GitHub_cwe327_1_62_Finnish.java:19:25:19:29""]] is weak and should not be used.","/com/sallm/GitHub/GitHub/p_17_f_62/GitHub_cwe327_1_62_Finnish.java","24","39","24","71"
"Use of a broken or risky cryptographic algorithm","Using broken or weak cryptographic algorithms can allow an attacker to compromise security.","warning","Cryptographic algorithm [[""/ECB/PKCS5Padding""|""relative:///com/sallm/GitHub/GitHub/p_17_f_62/GitHub_cwe327_1_62_Finnish.java:25:56:25:74""]] is weak and should not be used.
Cryptographic algorithm [[""DES""|""relative:///com/sallm/GitHub/GitHub/p_17_f_62/GitHub_cwe327_1_62_Finnish.java:19:25:19:29""]] is weak and should not be used.","/com/sallm/GitHub/GitHub/p_17_f_62/GitHub_cwe327_1_62_Finnish.java","25","25","25","75"
