"XML external entity expansion","Parsing user input as an XML document with external entity expansion is vulnerable to XXE attacks.","error","XML parsing depends on a [[""user-provided value""|""relative:///Tainted/Author/A_cwe611_0_101_Finnish.py:3:26:3:32""]] without guarding against external entity expansion.","/Tainted/Author/A_cwe611_0_101_Finnish.py","20","38","20","44"
"XML external entity expansion","Parsing user input as an XML document with external entity expansion is vulnerable to XXE attacks.","error","XML parsing depends on a [[""user-provided value""|""relative:///Tainted/Author/A_cwe611_0_102_Finnish.py:3:26:3:32""]] without guarding against external entity expansion.","/Tainted/Author/A_cwe611_0_102_Finnish.py","21","38","21","44"
"XML external entity expansion","Parsing user input as an XML document with external entity expansion is vulnerable to XXE attacks.","error","XML parsing depends on a [[""user-provided value""|""relative:///Tainted/Author/A_cwe611_0_103_Finnish.py:3:26:3:32""]] without guarding against external entity expansion.","/Tainted/Author/A_cwe611_0_103_Finnish.py","19","42","19","48"
"XML external entity expansion","Parsing user input as an XML document with external entity expansion is vulnerable to XXE attacks.","error","XML parsing depends on a [[""user-provided value""|""relative:///Tainted/Author/A_cwe611_0_114_French.py:3:26:3:32""]] without guarding against external entity expansion.","/Tainted/Author/A_cwe611_0_114_French.py","21","38","21","44"
"XML external entity expansion","Parsing user input as an XML document with external entity expansion is vulnerable to XXE attacks.","error","XML parsing depends on a [[""user-provided value""|""relative:///Tainted/Author/A_cwe611_0_124_Hungarian.py:3:26:3:32""]] without guarding against external entity expansion.","/Tainted/Author/A_cwe611_0_124_Hungarian.py","20","38","20","44"
"XML external entity expansion","Parsing user input as an XML document with external entity expansion is vulnerable to XXE attacks.","error","XML parsing depends on a [[""user-provided value""|""relative:///Tainted/Author/A_cwe611_0_146_Afrikaans.py:3:26:3:32""]] without guarding against external entity expansion.","/Tainted/Author/A_cwe611_0_146_Afrikaans.py","20","38","20","44"
"XML external entity expansion","Parsing user input as an XML document with external entity expansion is vulnerable to XXE attacks.","error","XML parsing depends on a [[""user-provided value""|""relative:///Tainted/Author/A_cwe611_0_148_Afrikaans.py:3:26:3:32""]] without guarding against external entity expansion.","/Tainted/Author/A_cwe611_0_148_Afrikaans.py","21","38","21","60"
"XML external entity expansion","Parsing user input as an XML document with external entity expansion is vulnerable to XXE attacks.","error","XML parsing depends on a [[""user-provided value""|""relative:///Tainted/Author/A_cwe611_0_149_Afrikaans.py:3:26:3:32""]] without guarding against external entity expansion.","/Tainted/Author/A_cwe611_0_149_Afrikaans.py","22","38","22","44"
"XML external entity expansion","Parsing user input as an XML document with external entity expansion is vulnerable to XXE attacks.","error","XML parsing depends on a [[""user-provided value""|""relative:///Tainted/Author/A_cwe611_0_15_Indonesian.py:3:26:3:32""]] without guarding against external entity expansion.","/Tainted/Author/A_cwe611_0_15_Indonesian.py","19","42","19","48"
"XML external entity expansion","Parsing user input as an XML document with external entity expansion is vulnerable to XXE attacks.","error","XML parsing depends on a [[""user-provided value""|""relative:///Tainted/Author/A_cwe611_0_161_Tagalog.py:3:26:3:32""]] without guarding against external entity expansion.","/Tainted/Author/A_cwe611_0_161_Tagalog.py","20","38","20","47"
