"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///Assertion/Author/A_cwe116_0_0_Bulgarian.py:12:39:12:43""]] that depends on a [[""user-provided value""|""relative:///Assertion/Author/A_cwe116_0_0_Bulgarian.py:2:26:2:32""]] may run slow on strings starting with '<script' and with many repetitions of '<script'.","/Assertion/Author/A_cwe116_0_0_Bulgarian.py","12","48","12","54"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///Assertion/Author/A_cwe116_0_0_Bulgarian.py:13:40:13:44""]] that depends on a [[""user-provided value""|""relative:///Assertion/Author/A_cwe116_0_0_Bulgarian.py:2:26:2:32""]] may run slow on strings starting with '<script' and with many repetitions of '<script'.","/Assertion/Author/A_cwe116_0_0_Bulgarian.py","13","53","13","59"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///Assertion/Author/A_cwe116_0_0_Chinese.py:12:39:12:43""]] that depends on a [[""user-provided value""|""relative:///Assertion/Author/A_cwe116_0_0_Chinese.py:2:26:2:32""]] may run slow on strings starting with '<script' and with many repetitions of '<script'.","/Assertion/Author/A_cwe116_0_0_Chinese.py","12","48","12","54"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///Assertion/Author/A_cwe116_0_0_Dutch.py:12:38:12:42""]] that depends on a [[""user-provided value""|""relative:///Assertion/Author/A_cwe116_0_0_Dutch.py:2:26:2:32""]] may run slow on strings starting with '<script' and with many repetitions of '<script'.","/Assertion/Author/A_cwe116_0_0_Dutch.py","12","47","12","53"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///Assertion/Author/A_cwe116_0_0_Dutch.py:13:39:13:43""]] that depends on a [[""user-provided value""|""relative:///Assertion/Author/A_cwe116_0_0_Dutch.py:2:26:2:32""]] may run slow on strings starting with '<script' and with many repetitions of '<script'.","/Assertion/Author/A_cwe116_0_0_Dutch.py","13","52","13","58"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///Assertion/Author/A_cwe116_0_0_French.py:12:38:12:42""]] that depends on a [[""user-provided value""|""relative:///Assertion/Author/A_cwe116_0_0_French.py:2:26:2:32""]] may run slow on strings starting with '<script' and with many repetitions of '<script'.","/Assertion/Author/A_cwe116_0_0_French.py","12","47","12","53"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///Assertion/Author/A_cwe116_0_0_Indonesian.py:12:30:12:32""]] that depends on a [[""user-provided value""|""relative:///Assertion/Author/A_cwe116_0_0_Indonesian.py:2:26:2:32""]] may run slow on strings starting with '<script' and with many repetitions of '<script'.
This [[""regular expression""|""relative:///Assertion/Author/A_cwe116_0_0_Indonesian.py:12:34:12:36""]] that depends on a [[""user-provided value""|""relative:///Assertion/Author/A_cwe116_0_0_Indonesian.py:2:26:2:32""]] may run slow on strings starting with '<script>' and with many repetitions of '>'.","/Assertion/Author/A_cwe116_0_0_Indonesian.py","12","53","12","58"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///Assertion/Author/A_cwe116_0_0_Italian.py:12:38:12:42""]] that depends on a [[""user-provided value""|""relative:///Assertion/Author/A_cwe116_0_0_Italian.py:2:26:2:32""]] may run slow on strings starting with '<script' and with many repetitions of '<script'.","/Assertion/Author/A_cwe116_0_0_Italian.py","12","47","12","53"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///Assertion/Author/A_cwe116_0_0_Italian.py:13:39:13:43""]] that depends on a [[""user-provided value""|""relative:///Assertion/Author/A_cwe116_0_0_Italian.py:2:26:2:32""]] may run slow on strings starting with '<script' and with many repetitions of '<script'.","/Assertion/Author/A_cwe116_0_0_Italian.py","13","52","13","58"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///Assertion/Author/A_cwe116_0_0_Russian.py:12:39:12:43""]] that depends on a [[""user-provided value""|""relative:///Assertion/Author/A_cwe116_0_0_Russian.py:2:26:2:32""]] may run slow on strings starting with '<script' and with many repetitions of '<script'.","/Assertion/Author/A_cwe116_0_0_Russian.py","12","48","12","54"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///Assertion/Author/A_cwe116_0_0_Spanish.py:12:33:12:37""]] that depends on a [[""user-provided value""|""relative:///Assertion/Author/A_cwe116_0_0_Spanish.py:2:26:2:32""]] may run slow on strings starting with '<script' and with many repetitions of '<script'.","/Assertion/Author/A_cwe116_0_0_Spanish.py","12","46","12","54"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///Assertion/Author/A_cwe116_0_0_Tagalog.py:11:35:11:39""]] that depends on a [[""user-provided value""|""relative:///Assertion/Author/A_cwe116_0_0_Tagalog.py:2:26:2:32""]] may run slow on strings starting with '<script' and with many repetitions of '<script'.","/Assertion/Author/A_cwe116_0_0_Tagalog.py","11","44","11","71"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///Assertion/Author/A_cwe116_0_0_Vietnamese.py:12:31:12:35""]] that depends on a [[""user-provided value""|""relative:///Assertion/Author/A_cwe116_0_0_Vietnamese.py:2:26:2:32""]] may run slow on strings starting with '<script' and with many repetitions of '<script'.","/Assertion/Author/A_cwe116_0_0_Vietnamese.py","12","44","12","50"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///Assertion/Author/A_cwe116_0_0_Western Persian.py:12:39:12:43""]] that depends on a [[""user-provided value""|""relative:///Assertion/Author/A_cwe116_0_0_Western Persian.py:2:26:2:32""]] may run slow on strings starting with '<script' and with many repetitions of '<script'.","/Assertion/Author/A_cwe116_0_0_Western Persian.py","12","48","12","54"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///Assertion/Author/A_cwe116_0_0_Western Persian.py:13:40:13:44""]] that depends on a [[""user-provided value""|""relative:///Assertion/Author/A_cwe116_0_0_Western Persian.py:2:26:2:32""]] may run slow on strings starting with '<script' and with many repetitions of '<script'.","/Assertion/Author/A_cwe116_0_0_Western Persian.py","13","53","13","59"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///Assertion/Author/A_cwe116_0_1_Bulgarian.py:12:39:12:43""]] that depends on a [[""user-provided value""|""relative:///Assertion/Author/A_cwe116_0_1_Bulgarian.py:2:26:2:32""]] may run slow on strings starting with '<script' and with many repetitions of '<script'.","/Assertion/Author/A_cwe116_0_1_Bulgarian.py","12","48","12","54"
