"Query built from local-user-controlled sources","Building a SQL or Java Persistence query from user-controlled sources is vulnerable to insertion of malicious code by the user.","recommendation","This query depends on a [[""user-provided value""|""relative:///com/sallm/Tainted/Author/p_73_f_62/A_cwe089_1_62_Italian.java:20:25:20:37""]].
This query depends on a [[""user-provided value""|""relative:///com/sallm/Tainted/Author/p_73_f_62/A_cwe089_1_62_Italian.java:38:25:38:37""]].
This query depends on a [[""user-provided value""|""relative:///com/sallm/Tainted/Author/p_73_f_62/A_cwe089_1_62_Italian.java:56:25:56:37""]].
This query depends on a [[""user-provided value""|""relative:///com/sallm/Tainted/Author/p_73_f_62/A_cwe089_1_62_Italian.java:20:25:20:37""]].
This query depends on a [[""user-provided value""|""relative:///com/sallm/Tainted/Author/p_73_f_62/A_cwe089_1_62_Italian.java:20:25:20:37""]].","/com/sallm/Tainted/Author/p_73_f_62/A_cwe089_1_62_Italian.java","25","42","25","94"
"Query built from local-user-controlled sources","Building a SQL or Java Persistence query from user-controlled sources is vulnerable to insertion of malicious code by the user.","recommendation","This query depends on a [[""user-provided value""|""relative:///com/sallm/Tainted/Author/p_73_f_62/A_cwe089_1_62_Italian.java:20:25:20:37""]].
This query depends on a [[""user-provided value""|""relative:///com/sallm/Tainted/Author/p_73_f_62/A_cwe089_1_62_Italian.java:38:25:38:37""]].
This query depends on a [[""user-provided value""|""relative:///com/sallm/Tainted/Author/p_73_f_62/A_cwe089_1_62_Italian.java:56:25:56:37""]].
This query depends on a [[""user-provided value""|""relative:///com/sallm/Tainted/Author/p_73_f_62/A_cwe089_1_62_Italian.java:20:25:20:37""]].
This query depends on a [[""user-provided value""|""relative:///com/sallm/Tainted/Author/p_73_f_62/A_cwe089_1_62_Italian.java:20:25:20:37""]].","/com/sallm/Tainted/Author/p_73_f_62/A_cwe089_1_62_Italian.java","43","42","43","94"
"Query built from local-user-controlled sources","Building a SQL or Java Persistence query from user-controlled sources is vulnerable to insertion of malicious code by the user.","recommendation","This query depends on a [[""user-provided value""|""relative:///com/sallm/Tainted/Author/p_73_f_62/A_cwe089_1_62_Italian.java:20:25:20:37""]].
This query depends on a [[""user-provided value""|""relative:///com/sallm/Tainted/Author/p_73_f_62/A_cwe089_1_62_Italian.java:38:25:38:37""]].
This query depends on a [[""user-provided value""|""relative:///com/sallm/Tainted/Author/p_73_f_62/A_cwe089_1_62_Italian.java:56:25:56:37""]].
This query depends on a [[""user-provided value""|""relative:///com/sallm/Tainted/Author/p_73_f_62/A_cwe089_1_62_Italian.java:20:25:20:37""]].
This query depends on a [[""user-provided value""|""relative:///com/sallm/Tainted/Author/p_73_f_62/A_cwe089_1_62_Italian.java:20:25:20:37""]].","/com/sallm/Tainted/Author/p_73_f_62/A_cwe089_1_62_Italian.java","61","42","61","94"
"Query built by concatenation with a possibly-untrusted string","Building a SQL or Java Persistence query by concatenating a possibly-untrusted string is vulnerable to insertion of malicious code.","error","Query built by concatenation with [[""this expression""|""relative:///com/sallm/Tainted/Author/p_66_f_1/A_cwe089_0_1_English.java:24:83:24:87""]], which may be untrusted.","/com/sallm/Tainted/Author/p_66_f_1/A_cwe089_0_1_English.java","24","38","24","94"
"Query built by concatenation with a possibly-untrusted string","Building a SQL or Java Persistence query by concatenating a possibly-untrusted string is vulnerable to insertion of malicious code.","error","Query built by concatenation with [[""this expression""|""relative:///com/sallm/Tainted/Author/p_66_f_101/A_cwe089_0_101_Chinese.java:24:76:24:80""]], which may be untrusted.","/com/sallm/Tainted/Author/p_66_f_101/A_cwe089_0_101_Chinese.java","24","38","24","86"
"Query built by concatenation with a possibly-untrusted string","Building a SQL or Java Persistence query by concatenating a possibly-untrusted string is vulnerable to insertion of malicious code.","error","Query built by concatenation with [[""this expression""|""relative:///com/sallm/Tainted/Author/p_66_f_111/A_cwe089_0_111_Spanish.java:26:87:26:91""]], which may be untrusted.","/com/sallm/Tainted/Author/p_66_f_111/A_cwe089_0_111_Spanish.java","26","42","26","97"
"Query built by concatenation with a possibly-untrusted string","Building a SQL or Java Persistence query by concatenating a possibly-untrusted string is vulnerable to insertion of malicious code.","error","Query built by concatenation with [[""this expression""|""relative:///com/sallm/Tainted/Author/p_66_f_117/A_cwe089_0_117_Spanish.java:24:87:24:91""]], which may be untrusted.","/com/sallm/Tainted/Author/p_66_f_117/A_cwe089_0_117_Spanish.java","24","38","24","97"
